sample	cluster_joint_r0.1	cluster_joint_r1	cluster_joint_r2	cluster_joint_r4	tsne_x	tsne_y	modality
SM-D9EQK_S19_E1-50	4	8	6	33	8.667861618450624	1.906074714977671	smarter_cells
SM-D9EQK_S20_E1-50	2	1	2	13	7.607698079070537	-2.240556234311512	smarter_cells
SM-D9EQK_S21_E1-50	2	1	2	13	6.747600522385008	-2.345984561001288	smarter_cells
SM-D9EQK_S22_E1-50	2	1	2	40	5.366239972947281	-5.106849579392195	smarter_cells
SM-D9EQK_S23_E1-50	5	2	1	3	5.373449714109689	-11.318579270525234	smarter_cells
SM-D9EQK_S24_E1-50	2	1	2	6	7.548086202846788	-3.823497913140002	smarter_cells
SM-D9EQK_S49_E1-50	5	2	1	39	7.374921022692145	-11.283367220580022	smarter_cells
SM-D9EQK_S50_E1-50	2	1	7	28	6.064786876304433	-0.6111050303953158	smarter_cells
SM-D9EQK_S51_E1-50	5	2	1	3	5.286143082708935	-11.927468469281488	smarter_cells
SM-D9EQK_S52_E1-50	5	2	1	39	7.3277776533155174	-11.733604986074395	smarter_cells
SM-D9EQK_S53_E1-50	5	2	1	39	7.300024531637121	-11.149243937646473	smarter_cells
SM-D9EQK_S54_E1-50	2	1	7	2	4.502699312847784	-1.7798495930274114	smarter_cells
SM-D9EQK_S55_E1-50	2	1	2	6	7.638481379466484	-3.076852442335295	smarter_cells
SM-D9EQK_S56_E1-50	2	1	7	2	4.528851454591362	-1.5091140515375914	smarter_cells
SM-D9EQK_S57_E1-50	5	2	1	39	6.99462309830003	-11.437225025885661	smarter_cells
SM-D9EQK_S58_E1-50	2	1	7	2	5.366831530236551	-1.403668607642602	smarter_cells
SM-D9EQK_S59_E1-50	2	1	2	6	7.535092834437587	-3.706408847500189	smarter_cells
SM-D9EQK_S60_E1-50	2	1	2	28	7.875823273280885	-2.3288233991230762	smarter_cells
SM-D9EQK_S61_E1-50	2	1	7	28	6.810304243380029	-0.37214023070849694	smarter_cells
SM-D9EQL_S09_E1-50	5	2	1	18	6.461676300028032	-10.867861149996406	smarter_cells
SM-D9EQL_S10_E1-50	2	1	2	13	7.730730167751948	-2.8453621236694913	smarter_cells
SM-D9EQL_S11_E1-50	2	1	2	13	6.31580115485436	-3.7630982513105216	smarter_cells
SM-D9EQL_S12_E1-50	5	2	1	36	6.984901752597533	-10.572380171206806	smarter_cells
SM-D9EQL_S13_E1-50	2	1	2	13	6.997838772364198	-2.647637693963593	smarter_cells
SM-D9EQL_S14_E1-50	5	2	1	39	7.436985842724446	-11.926889513174975	smarter_cells
SM-D9EQL_S15_E1-50	2	1	2	3	7.982226520576935	-3.1826596021073126	smarter_cells
SM-D9EQL_S16_E1-50	2	1	2	13	7.786864501318557	-2.61795638512033	smarter_cells
SM-D9EQL_S17_E1-50	2	1	2	13	6.583248810657521	-3.01385406082421	smarter_cells
SM-D9EQL_S18_E1-50	2	1	2	13	7.502532698297259	-2.1988718656864052	smarter_cells
SM-D9EQL_S19_E1-50	5	2	9	23	4.154670901051326	-13.837370473236792	smarter_cells
SM-D9EQL_S20_E1-50	2	1	2	13	7.53512508057246	-2.3089825910653237	smarter_cells
SM-D9EQL_S21_E1-50	5	2	1	39	7.5360473835310975	-11.636768287551694	smarter_cells
SM-D9EQL_S22_E1-50	2	1	7	2	5.537764193802414	-2.677906982427599	smarter_cells
SM-D9EQL_S23_E1-50	4	13	18	17	6.726491696140696	4.3823462091007634	smarter_cells
SM-D9EQL_S24_E1-50	4	8	6	33	8.687074092460076	1.7753339747560533	smarter_cells
SM-D9EQL_S81_E1-50	3	3	15	7	-11.535596735606832	-2.2728481360665174	smarter_cells
SM-D9EQL_S82_E1-50	3	3	4	9	-7.0823579516719155	-3.6585545522382015	smarter_cells
SM-D9EQL_S83_E1-50	3	3	4	9	-7.198342684470937	-2.585292857259301	smarter_cells
SM-D9EQL_S84_E1-50	3	6	12	26	-9.722606705047685	-5.861391503563342	smarter_cells
SM-D9EQL_S85_E1-50	3	6	12	27	-8.376684808307871	-5.561543453828608	smarter_cells
SM-D9EQL_S86_E1-50	3	3	4	4	-8.672487791217536	-3.6648823073795436	smarter_cells
SM-D9EQL_S87_E1-50	3	3	4	4	-8.460148287494718	-2.757130338820152	smarter_cells
SM-D9EQL_S88_E1-50	3	6	12	26	-9.559504671656823	-4.926608791957777	smarter_cells
SM-D9EQM_S33_E1-50	5	2	1	36	5.096789519601549	-9.808221221888436	smarter_cells
SM-D9EQM_S34_E1-50	2	1	7	28	6.296681072021074	-0.07146316819571254	smarter_cells
SM-D9EQM_S35_E1-50	5	2	1	3	4.7853437866146065	-11.873565972003654	smarter_cells
SM-D9EQM_S36_E1-50	5	2	1	3	5.730965667495754	-11.723095891586206	smarter_cells
SM-D9EQM_S37_E1-50	2	1	7	2	4.570381660614397	-0.9841131368902125	smarter_cells
SM-D9EQM_S38_E1-50	5	2	1	3	6.37501619742971	-9.473528624837249	smarter_cells
SM-D9EQM_S39_E1-50	2	1	2	6	6.636349537912916	-4.833040485316891	smarter_cells
SM-D9EQM_S40_E1-50	5	2	9	24	3.362523030825377	-10.21637857125858	smarter_cells
SM-D9EQM_S41_E1-50	2	1	7	2	5.274761615476996	-2.393803516787333	smarter_cells
SM-D9EQM_S42_E1-50	2	1	7	2	4.79008211939749	-1.7947339577161743	smarter_cells
SM-D9EQM_S43_E1-50	5	2	1	3	4.8316676187344365	-10.601782581883734	smarter_cells
SM-D9EQM_S44_E1-50	2	1	7	2	4.708949816087774	-0.8321907252001085	smarter_cells
SM-D9EQM_S45_E1-50	2	1	7	28	5.939019794069918	0.00012819049954086227	smarter_cells
SM-D9EQM_S46_E1-50	2	1	7	13	6.004108245871887	-2.210113855152272	smarter_cells
SM-D9EQM_S47_E1-50	4	8	6	10	8.933567761423038	0.02092119239738887	smarter_cells
SM-D9EQM_S48_E1-50	2	10	10	15	5.463095576232994	-2.3585863668924696	smarter_cells
SM-D9EQM_S49_E1-50	2	13	18	17	8.04325433000297	-2.7961189712460417	smarter_cells
SM-D9EQM_S51_E1-50	2	1	7	2	5.97843344878938	-1.8975139649496122	smarter_cells
SM-D9EQM_S52_E1-50	4	8	6	33	8.909663616732214	1.9964269823773033	smarter_cells
SM-D9EQM_S53_E1-50	2	1	7	2	4.361100169168731	-0.7144822217981746	smarter_cells
SM-D9EQM_S54_E1-50	2	1	2	6	7.561302734132498	-3.46240397331081	smarter_cells
SM-D9EQM_S55_E1-50	2	1	7	2	5.647188683705777	-1.3468479516028242	smarter_cells
SM-D9EQM_S56_E1-50	2	1	7	2	5.370090330627758	-1.2269524074683067	smarter_cells
SM-D9EQM_S57_E1-50	1	4	3	22	5.759188174118937	9.201815868140962	smarter_cells
SM-D9EQM_S59_E1-50	1	4	3	5	4.194595119492869	6.899293442622052	smarter_cells
SM-D9EQM_S60_E1-50	4	7	5	14	11.039609794807404	4.719264152316435	smarter_cells
SM-D9EQM_S61_E1-50	4	8	6	33	8.608468776764331	0.9678450222842211	smarter_cells
SM-D9EQM_S62_E1-50	7	9	17	42	-7.508309161571767	11.410535192737772	smarter_cells
SM-D9EQM_S63_E1-50	7	9	19	19	-9.491977734050188	11.638705898988848	smarter_cells
SM-D9EQM_S64_E1-50	4	13	18	17	7.624013093644944	5.545866209470389	smarter_cells
SM-D9EQM_S65_E1-50	4	7	5	14	11.44562852070603	4.064089987868897	smarter_cells
SM-D9EQM_S66_E1-50	7	9	19	19	-9.571035385829555	10.053270489529194	smarter_cells
SM-D9EQM_S67_E1-50	1	4	3	22	5.1369999979919	8.943112614597148	smarter_cells
SM-D9EQM_S68_E1-50	1	4	3	22	6.080304614395798	8.924736844415614	smarter_cells
SM-D9EQM_S69_E1-50	4	13	18	17	8.489621862498641	5.372803908978357	smarter_cells
SM-D9EQM_S70_E1-50	7	9	19	19	-9.606385640676823	11.648636223723924	smarter_cells
SM-D9EQM_S71_E1-50	1	4	3	5	6.0502379455460265	7.227994386418896	smarter_cells
SM-D9EQM_S72_E1-50	1	4	3	22	5.431656322302424	10.562347334117106	smarter_cells
SM-D9EQM_S73_E1-50	4	8	6	10	8.534023229715054	-0.0598480371159141	smarter_cells
SM-D9EQM_S75_E1-50	7	9	19	19	-9.154796596070671	8.848313441397083	smarter_cells
SM-D9EQM_S76_E1-50	1	4	3	22	5.387908543935078	9.79597171622403	smarter_cells
SM-D9EQM_S77_E1-50	7	9	19	19	-9.337964182398814	8.985538909681264	smarter_cells
SM-D9EQM_S78_E1-50	7	9	19	19	-8.662708370100548	11.487762612555244	smarter_cells
SM-D9EQM_S79_E1-50	7	9	19	19	-9.3456405430773	9.341091689868398	smarter_cells
SM-D9EQM_S80_E1-50	4	8	6	38	10.493687349948164	2.972330692058741	smarter_cells
SM-D9EQM_S81_E1-50	2	13	18	17	7.241019014438915	2.921309415264417	smarter_cells
SM-D9EQM_S82_E1-50	2	1	7	2	4.983262425448999	-0.5087692662523902	smarter_cells
SM-D9EQM_S83_E1-50	4	8	6	10	9.335800447473448	-0.33817562645171007	smarter_cells
SM-D9EQM_S84_E1-50	5	2	9	23	3.8432191719667532	-13.100114910889154	smarter_cells
SM-D9EQM_S85_E1-50	4	8	6	38	9.760248308176005	2.5501682898337434	smarter_cells
SM-D9EQM_S86_E1-50	1	15	22	31	-0.8065565094286576	9.382836068775083	smarter_cells
SM-D9EQM_S87_E1-50	2	1	2	13	7.715587108210023	-2.0129152458442836	smarter_cells
SM-D9EQM_S88_E1-50	2	1	7	28	6.719512757595759	-0.4435758915178422	smarter_cells
SM-D9EQM_S89_E1-50	4	13	18	17	7.613922726716509	4.523799407705545	smarter_cells
SM-D9EQM_S90_E1-50	2	1	7	2	4.477067703231217	-1.262712018435702	smarter_cells
SM-D9EQM_S91_E1-50	5	2	1	36	4.506710125553986	-9.768990821497532	smarter_cells
SM-D9EQM_S92_E1-50	2	1	7	2	4.948339527227332	-1.2286640328854042	smarter_cells
SM-D9EQM_S93_E1-50	4	13	18	17	8.230007878611191	5.106020419752181	smarter_cells
SM-D9EQM_S94_E1-50	2	1	2	6	6.535249852011986	-3.305074574736496	smarter_cells
SM-D9EQM_S95_E1-50	4	8	6	33	7.586855616636433	1.5608247681977847	smarter_cells
SM-D9EQM_S96_E1-50	5	2	1	3	5.536838629430642	-12.212721283672167	smarter_cells
SM-D9EQS_S81_E1-50	3	3	4	4	-8.617962819391867	-3.01411915390052	smarter_cells
SM-D9EQS_S82_E1-50	1	4	3	5	6.470464903056242	8.381725130128345	smarter_cells
SM-D9EQS_S83_E1-50	3	3	15	7	-9.046219725338823	-2.421223331184818	smarter_cells
SM-D9EQS_S84_E1-50	3	6	12	26	-9.939641869707213	-4.653878219804358	smarter_cells
SM-D9EQS_S85_E1-50	3	3	12	4	-8.997990624122389	-4.0208231977056474	smarter_cells
SM-D9EQS_S86_E1-50	1	4	14	32	2.520841488018842	9.89171200895519	smarter_cells
SM-D9EQS_S87_E1-50	3	3	15	7	-10.730153810964014	-2.069509253512991	smarter_cells
SM-D9EQS_S88_E1-50	7	9	17	42	-7.678277249136161	11.996476708338493	smarter_cells
SM-D9EQS_S89_E1-50	1	4	14	32	2.9470313914984305	10.475579021067398	smarter_cells
SM-D9EQS_S90_E1-50	1	4	3	29	3.7647613851582604	9.819551774591837	smarter_cells
SM-D9EQS_S91_E1-50	3	3	4	9	-7.1094126008147	-1.4945273966173933	smarter_cells
SM-D9EQS_S92_E1-50	1	4	3	22	5.7895514164740005	10.16109734044236	smarter_cells
SM-D9EQS_S93_E1-50	1	4	3	22	5.773426791255241	10.229572009064727	smarter_cells
SM-D9EQS_S94_E1-50	3	3	15	7	-10.118869407448	-2.2883464724395313	smarter_cells
SM-D9EQS_S95_E1-50	3	3	15	7	-10.450400618388333	-1.7894332630156773	smarter_cells
SM-D9EQS_S96_E1-50	3	6	23	37	-11.26014327102878	-5.284765874579804	smarter_cells
SM-D9EQT_S33_E1-50	3	3	15	7	-10.380525536542196	-2.612130380527495	smarter_cells
SM-D9EQT_S34_E1-50	3	3	15	7	-11.109945745437885	-2.447627651851525	smarter_cells
SM-D9EQT_S35_E1-50	7	9	17	42	-7.414338923046951	11.908028226563735	smarter_cells
SM-D9EQT_S36_E1-50	1	4	3	29	4.470540767532957	9.382013091789752	smarter_cells
SM-D9EQT_S37_E1-50	3	3	4	4	-9.696207227140414	-2.7112243033703507	smarter_cells
SM-D9EQT_S38_E1-50	1	4	3	29	3.324133603158026	8.158228006549777	smarter_cells
SM-D9EQT_S39_E1-50	1	4	3	5	5.488535502912808	7.605161852023817	smarter_cells
SM-D9EQT_S40_E1-50	1	4	14	32	2.289169516012553	10.874035187744939	smarter_cells
SM-D9EQT_S41_E1-50	3	6	12	26	-9.357893383688339	-6.25659684520792	smarter_cells
SM-D9EQT_S42_E1-50	1	4	3	29	4.107171671257861	10.359506032636691	smarter_cells
SM-D9EQT_S43_E1-50	1	4	14	32	3.0998633146345065	10.781811519061579	smarter_cells
SM-D9EQT_S44_E1-50	3	3	4	4	-9.395562393000404	-1.8325318212047146	smarter_cells
SM-D9EQT_S45_E1-50	3	6	12	26	-10.394325021368486	-4.694738919374195	smarter_cells
SM-D9EQT_S46_E1-50	3	3	4	4	-9.379814236870855	-1.716989358050742	smarter_cells
SM-D9EQT_S47_E1-50	3	6	21	16	-7.863054406715612	-5.413554934030027	smarter_cells
SM-D9EQT_S48_E1-50	1	4	3	22	5.784196189534151	8.732089639548466	smarter_cells
SM-D9EQT_S49_E1-50	1	15	22	31	-0.7726127081144298	9.32991432716	smarter_cells
SM-D9EQT_S50_E1-50	7	9	19	19	-9.479468814613286	9.292680029695424	smarter_cells
SM-D9EQT_S51_E1-50	1	4	3	22	5.021095588216732	9.541669429102077	smarter_cells
SM-D9EQT_S52_E1-50	7	9	19	19	-9.577570548858414	10.326280764907382	smarter_cells
SM-D9EQT_S53_E1-50	4	7	5	11	9.316460933699169	4.316304567879158	smarter_cells
SM-D9EQT_S54_E1-50	4	7	5	14	10.806677474140015	4.179074184323325	smarter_cells
SM-D9EQT_S55_E1-50	4	8	6	10	9.384575888382146	1.1922023695108366	smarter_cells
SM-D9EQT_S56_E1-50	7	9	19	19	-8.959847674787705	9.365477436621301	smarter_cells
SM-D9EQT_S57_E1-50	7	9	19	19	-9.70208684651302	10.665429438996405	smarter_cells
SM-D9EQT_S58_E1-50	4	8	6	33	9.707676486023377	1.8364234129387846	smarter_cells
SM-D9EQT_S59_E1-50	1	15	22	31	-0.5133965756051704	10.321648533227345	smarter_cells
SM-D9EQT_S60_E1-50	1	15	22	31	-0.8869177115771606	9.89970942457126	smarter_cells
SM-D9EQT_S61_E1-50	4	13	18	17	8.366605464385044	5.179266600363056	smarter_cells
SM-D9EQT_S62_E1-50	4	7	5	14	10.42518322231559	5.002927969839032	smarter_cells
SM-D9EQT_S63_E1-50	4	7	5	11	9.8924245957054	4.686235416544968	smarter_cells
SM-D9EQT_S64_E1-50	4	7	5	14	12.236071557981807	3.532220487379457	smarter_cells
SM-D9EQU_S65_E1-50	4	8	6	33	8.90939534274296	2.3265530641067804	smarter_cells
SM-D9EQU_S66_E1-50	4	8	6	33	9.502019713037033	1.7761533686445403	smarter_cells
SM-D9EQU_S67_E1-50	4	8	6	10	9.409066998820636	1.418839235046491	smarter_cells
SM-D9EQU_S68_E1-50	4	13	18	17	8.237575167539305	5.0862005022849885	smarter_cells
SM-D9EQU_S69_E1-50	4	8	6	38	9.790567663622086	2.7604397368571543	smarter_cells
SM-D9EQU_S70_E1-50	4	8	6	38	10.50912623202117	2.1322915988525755	smarter_cells
SM-D9EQU_S81_E1-50	4	13	18	17	7.439832249922418	4.410501713181551	smarter_cells
SM-D9EQU_S82_E1-50	1	15	22	31	-0.8474737224705481	9.579811679468444	smarter_cells
SM-D9EQU_S83_E1-50	4	7	5	11	10.905385328444163	4.616415364219387	smarter_cells
SM-D9EQU_S84_E1-50	4	7	5	11	11.301896449992679	3.693310025868498	smarter_cells
SM-D9EQU_S85_E1-50	2	1	7	2	5.611517265691929	-2.3247711970119322	smarter_cells
SM-D9EQU_S86_E1-50	4	7	5	14	11.679507341560857	3.961242171313994	smarter_cells
SM-D9EQU_S87_E1-50	4	8	6	38	10.23520822077465	2.6883472352402804	smarter_cells
SM-D9EQU_S88_E1-50	7	9	19	19	-9.955719789621714	11.024416674232265	smarter_cells
SM-D9EQU_S89_E1-50	4	8	6	33	10.07479840574438	3.110702309303365	smarter_cells
SM-D9EQU_S90_E1-50	7	9	19	19	-9.078678413013236	10.246607221753264	smarter_cells
SM-D9EQU_S91_E1-50	4	8	6	33	10.087632526316648	2.780550722030841	smarter_cells
SM-D9EQU_S92_E1-50	7	9	19	19	-9.100961195714179	8.702993978715483	smarter_cells
SM-D9EQU_S93_E1-50	4	7	5	11	10.634040331846299	3.448472413512339	smarter_cells
SM-D9EQU_S94_E1-50	1	15	22	31	-0.6437033909712224	10.09987705885486	smarter_cells
SM-D9EQU_S95_E1-50	4	8	6	33	8.53079349088423	2.0256053330160033	smarter_cells
SM-D9EQU_S96_E1-50	4	8	6	33	8.13015337246048	1.8306908996108777	smarter_cells
SM-D9ER5_S01_E1-50	5	2	1	3	5.892468354493454	-10.075241656729444	smarter_cells
SM-D9ER5_S02_E1-50	5	2	9	23	4.172203300709978	-12.58987718829396	smarter_cells
SM-D9ER5_S03_E1-50	5	2	1	3	5.1007349906904444	-10.740357633506052	smarter_cells
SM-D9ER5_S04_E1-50	4	13	18	17	7.398330142318537	4.0364286950803665	smarter_cells
SM-D9ER5_S05_E1-50	2	1	7	2	4.387388719597723	-0.9085790073633798	smarter_cells
SM-D9ER5_S06_E1-50	2	1	7	2	5.4386397881210975	-2.684236512602774	smarter_cells
SM-D9ER5_S07_E1-50	5	2	1	18	6.400291234916088	-10.701724794972263	smarter_cells
SM-D9ER5_S08_E1-50	2	1	7	28	5.847464754379308	-0.0386416994915295	smarter_cells
SM-D9ER5_S09_E1-50	2	1	7	28	6.57963338572867	-0.8327956495187498	smarter_cells
SM-D9ER5_S10_E1-50	5	2	1	39	6.3829254392807515	-11.681594765009748	smarter_cells
SM-D9ER5_S11_E1-50	2	1	2	6	7.139091242191243	-4.780371790052339	smarter_cells
SM-D9ER5_S12_E1-50	2	1	2	13	6.346028364092521	-2.1212394563002874	smarter_cells
SM-D9ER5_S13_E1-50	2	1	2	6	6.0749047643725635	-3.0951105576158553	smarter_cells
SM-D9ER5_S14_E1-50	2	1	7	2	5.979056723740918	-1.0483450646660697	smarter_cells
SM-D9ER5_S15_E1-50	2	1	7	2	4.553443228516509	-1.712382570111351	smarter_cells
SM-D9ER5_S16_E1-50	5	2	1	3	5.814424862757103	-9.980010768485075	smarter_cells
SM-D9ER5_S17_E1-50	2	1	7	2	5.015330213562004	-2.464100332463706	smarter_cells
SM-D9ER5_S18_E1-50	2	1	7	28	6.242104291926401	-0.7317739537935923	smarter_cells
SM-D9ER5_S19_E1-50	5	2	1	3	4.791953669485588	-11.067973582382175	smarter_cells
SM-D9ER5_S20_E1-50	2	1	7	2	5.802552000109926	-0.5672383491538692	smarter_cells
SM-D9ER5_S21_E1-50	4	8	6	10	8.080101513957795	-0.5944770405935195	smarter_cells
SM-D9ER5_S22_E1-50	4	8	6	10	8.710401425477842	-1.4543501153474014	smarter_cells
SM-D9ER5_S23_E1-50	2	1	2	6	7.329299481508382	-4.064403605799338	smarter_cells
SM-D9ER5_S24_E1-50	2	1	7	2	5.328154919249189	-2.461561521150352	smarter_cells
SM-DAIFA_S33_E1-50	5	2	1	3	6.254452768663862	-9.343321810681719	smarter_cells
SM-DAIFA_S34_E1-50	5	2	1	36	7.186125019702732	-10.508345915732658	smarter_cells
SM-DAIFA_S35_E1-50	5	2	1	3	5.1429909804338685	-10.73178008649965	smarter_cells
SM-DAIFA_S36_E1-50	5	2	1	3	6.850063159652847	-10.694802240608283	smarter_cells
SM-DAIFA_S37_E1-50	4	13	18	17	7.273791255742927	4.281229727378307	smarter_cells
SM-DAIFA_S38_E1-50	5	2	1	36	7.152213438905329	-10.249987979880954	smarter_cells
SM-DAIFA_S39_E1-50	4	13	18	17	6.387933998755651	4.425146048414049	smarter_cells
SM-DAIFA_S40_E1-50	5	2	9	23	5.392947189878289	-13.217037918768312	smarter_cells
SM-DAIFA_S41_E1-50	5	2	1	39	7.032530284193806	-11.333844013064281	smarter_cells
SM-DAIFA_S42_E1-50	2	1	7	28	6.441807644692529	0.08736191358854359	smarter_cells
SM-DAIFA_S43_E1-50	5	2	1	39	6.83418051695142	-11.786141692856772	smarter_cells
SM-DAIFA_S44_E1-50	2	1	7	28	6.738100012560191	-0.6067655879440965	smarter_cells
SM-DAIFA_S45_E1-50	5	2	1	3	4.860666543135917	-9.993509296465408	smarter_cells
SM-DAIFA_S46_E1-50	5	2	1	3	5.752051118889377	-11.93433496139405	smarter_cells
SM-DAIFA_S48_E1-50	5	2	1	3	5.90521007968992	-12.521497066005217	smarter_cells
SM-DAIFB_S17_E1-50	4	13	18	17	8.086668108353662	4.619410755554452	smarter_cells
SM-DAIFB_S18_E1-50	5	2	1	39	7.502191174120636	-11.747711169765973	smarter_cells
SM-DAIFB_S19_E1-50	5	2	1	39	7.25855728684293	-11.31944998181397	smarter_cells
SM-DAIFB_S20_E1-50	5	2	1	18	4.966308589333907	-10.950560315786133	smarter_cells
SM-DAIFB_S21_E1-50	5	2	1	36	4.0736497961319795	-9.853848565069104	smarter_cells
SM-DAIFB_S22_E1-50	4	13	18	17	6.920630768083091	4.647537350094001	smarter_cells
SM-DAIFB_S23_E1-50	5	2	1	3	5.970315787695522	-12.4512810476325	smarter_cells
SM-DAIFB_S24_E1-50	2	1	7	28	6.114449923800621	-0.05975151003909429	smarter_cells
SM-DAIFB_S25_E1-50	5	2	1	3	4.713814164134003	-10.395340664004946	smarter_cells
SM-DAIFB_S26_E1-50	5	2	1	3	4.482164297686992	-11.431822074409244	smarter_cells
SM-DAIFB_S27_E1-50	2	1	7	2	5.126219188799172	-1.7090284487998821	smarter_cells
SM-DAIFB_S28_E1-50	4	13	18	17	7.474212967705644	5.077682530426662	smarter_cells
SM-DAIFB_S29_E1-50	3	3	15	7	-9.925757325574075	-1.8554058683224077	smarter_cells
SM-DAIFB_S31_E1-50	7	9	17	42	-6.997355990156714	11.256226551350164	smarter_cells
SM-DAIFB_S33_E1-50	3	3	4	4	-9.33898362090003	-1.4385912467226982	smarter_cells
SM-DAIFB_S34_E1-50	7	9	17	42	-7.877346849553235	11.77876821622719	smarter_cells
SM-DAIFB_S35_E1-50	7	9	17	30	-6.8786268056859505	10.179556328648468	smarter_cells
SM-DAIFB_S36_E1-50	3	6	12	26	-10.385548761849329	-4.0050009350090034	smarter_cells
SM-DAIFB_S37_E1-50	3	3	15	7	-10.871268514350906	-2.2310863589782004	smarter_cells
SM-DAIFB_S38_E1-50	1	4	3	29	4.406260687654253	9.371077777911239	smarter_cells
SM-DAIFB_S39_E1-50	7	9	17	30	-7.3248700904675	10.849479207947345	smarter_cells
SM-DAIFB_S40_E1-50	3	6	12	27	-8.477610407960878	-4.879202016125487	smarter_cells
SM-DAIFC_S01_E1-50	3	3	4	4	-8.185879773126567	-3.090497923884138	smarter_cells
SM-DAIFC_S02_E1-50	3	3	4	4	-8.55510369029516	-3.465454625954844	smarter_cells
SM-DAIFC_S03_E1-50	3	3	24	41	-10.05540566610052	-1.2019071690100283	smarter_cells
SM-DAIFC_S04_E1-50	7	9	17	42	-7.504282954340134	11.815378961427053	smarter_cells
SM-DAIFC_S05_E1-50	3	3	24	41	-9.702386035495614	-2.6544805300839824	smarter_cells
SM-DAIFC_S06_E1-50	3	6	23	37	-8.823214360739836	-4.680221395539044	smarter_cells
SM-DAIFC_S07_E1-50	3	3	4	9	-7.616685590191956	-3.228058661212302	smarter_cells
SM-DAIFC_S08_E1-50	1	4	3	5	6.357856867425521	8.473499152918013	smarter_cells
SM-DAIFC_S09_E1-50	3	6	12	26	-8.971029138705596	-5.493589839037167	smarter_cells
SM-DAIFC_S10_E1-50	3	3	4	9	-7.125168712865341	-3.6579105029188344	smarter_cells
SM-DAIFC_S11_E1-50	3	6	12	27	-8.506339485844117	-4.306724952469519	smarter_cells
SM-DAIFC_S12_E1-50	3	6	21	16	-7.972467256651406	-5.961661929606885	smarter_cells
SM-DAIFC_S13_E1-50	1	4	3	22	6.17238592522347	9.264655071460973	smarter_cells
SM-DAIFC_S14_E1-50	1	4	3	5	4.53599571809369	8.07946308107144	smarter_cells
SM-DAIFC_S15_E1-50	3	6	12	27	-8.208962994941533	-3.984253991598305	smarter_cells
SM-DAIFC_S16_E1-50	3	3	4	4	-9.196792763647936	-1.9296551640414596	smarter_cells
SM-DAIFC_S17_E1-50	6	12	13	8	-5.9757829792914	-10.132814712792646	smarter_cells
SM-DAIFC_S18_E1-50	1	4	14	32	3.7534168010304834	8.838232064105206	smarter_cells
SM-DAIFC_S19_E1-50	3	3	4	4	-9.3101039498806	-2.10135634383171	smarter_cells
SM-DAIFC_S20_E1-50	3	3	15	7	-9.597550109635431	-2.82526661804778	smarter_cells
SM-DAIFC_S21_E1-50	3	6	12	27	-7.708123142515685	-4.555165585979911	smarter_cells
SM-DAIFC_S22_E1-50	3	3	24	41	-10.590856015695465	-0.7244216851739161	smarter_cells
SM-DAIFC_S23_E1-50	3	6	12	27	-7.740116732733637	-4.934376152470534	smarter_cells
SM-DAIFC_S24_E1-50	3	6	12	26	-8.93189456501723	-5.7050967127149725	smarter_cells
SM-DAIFC_S25_E1-50	3	3	24	41	-10.173690193244536	-2.540161279919487	smarter_cells
SM-DAIFC_S26_E1-50	1	4	3	29	4.498862089882723	9.501885163810542	smarter_cells
SM-DAIFC_S27_E1-50	3	3	4	9	-8.397156626527147	-3.0654601887336246	smarter_cells
SM-DAIFC_S28_E1-50	3	3	4	9	-7.448505054687287	-2.672030889955647	smarter_cells
SM-DAIFC_S29_E1-50	3	6	23	37	-9.451657413487474	-4.638287029692226	smarter_cells
SM-DAIFC_S30_E1-50	6	12	13	8	-4.035589139102951	-10.411732209419988	smarter_cells
SM-DAIFC_S31_E1-50	3	3	4	4	-8.632181231843612	-3.045103201633981	smarter_cells
SM-DAIFC_S32_E1-50	1	4	3	22	6.27579816247246	9.36469986322649	smarter_cells
SM-DAIFC_S33_E1-50	3	3	15	7	-10.221153795497447	-2.939950088822412	smarter_cells
SM-DAIFC_S34_E1-50	3	3	4	4	-8.464119634044149	-3.6182057021158047	smarter_cells
SM-DAIFC_S35_E1-50	1	4	3	29	3.2408052574104853	8.960161130382943	smarter_cells
SM-DAIFC_S36_E1-50	1	4	14	32	3.4894060658817936	9.973895951695743	smarter_cells
SM-DAIFC_S37_E1-50	3	3	15	7	-11.36204419060682	-2.8100863320227902	smarter_cells
SM-DAIFC_S38_E1-50	6	6	21	16	-7.685155694238756	-7.123182508396892	smarter_cells
SM-DAIFC_S39_E1-50	1	4	14	32	3.5448501794944485	10.234024684436992	smarter_cells
SM-DAIFC_S40_E1-50	4	13	18	17	7.185496445748172	5.044669498676613	smarter_cells
SM-DAIFC_S41_E1-50	1	4	3	22	5.574957066613461	10.237169399841884	smarter_cells
SM-DAIFC_S42_E1-50	1	4	14	32	3.97152295706746	10.052673215235153	smarter_cells
SM-DAIFC_S43_E1-50	1	4	3	29	4.648194801980441	9.074427313183493	smarter_cells
SM-DAIFC_S44_E1-50	3	6	21	16	-8.36530681849669	-6.150947496297529	smarter_cells
SM-DAIFC_S45_E1-50	1	4	3	22	4.65410489993055	10.149247065694228	smarter_cells
SM-DAIFC_S46_E1-50	3	6	23	37	-11.907464163860382	-4.98306821300178	smarter_cells
SM-DAIFC_S47_E1-50	3	6	12	27	-8.4616880821694	-4.5409480745684405	smarter_cells
